person,source,country,division,haul_id,day,month,year,lat,lon,depth
Pamela J. Woods,IAGS,Iceland,27.5.a,294806,24,10,2006,63.70083333333333,-14.41333333333333,403
Pamela J. Woods,IAGS,Iceland,27.5.a,294807,24,10,2006,63.53916666666665,-15.200000000000001,287
Pamela J. Woods,IAGS,Iceland,27.5.a,294808,24,10,2006,63.42833333333333,-15.891666666666659,254
Pamela J. Woods,IAGS,Iceland,27.5.a,294809,24,10,2006,63.28583333333333,-16.87,536
Pamela J. Woods,IAGS,Iceland,27.5.a,294810,24,10,2006,63.282500000000006,-17.1475,198
Pamela J. Woods,IAGS,Iceland,27.5.a,294811,24,10,2006,63.17250000000001,-17.79916666666666,560
Pamela J. Woods,IAGS,Iceland,27.5.a,294812,24,10,2006,63.17583333333333,-18.07666666666666,486
Pamela J. Woods,IAGS,Iceland,27.5.a,294813,24,10,2006,63.22166666666666,-18.560833333333328,200
Pamela J. Woods,IAGS,Iceland,27.5.a,294814,25,10,2006,63.25666666666665,-19.86333333333333,506
Pamela J. Woods,IAGS,Iceland,27.5.a,294815,25,10,2006,63.21833333333333,-19.942500000000003,622
Pamela J. Woods,IAGS,Iceland,27.5.a,294817,25,10,2006,63.10333333333333,-20.204166666666662,500
Pamela J. Woods,IAGS,Iceland,27.5.a,294818,25,10,2006,62.962500000000006,-20.165000000000003,797
Pamela J. Woods,IAGS,Iceland,27.5.a,294830,26,10,2006,62.84,-24.435833333333328,633
Pamela J. Woods,IAGS,Iceland,27.5.a,294831,26,10,2006,62.67,-24.59666666666666,718
Pamela J. Woods,IAGS,Iceland,27.5.a,294832,26,10,2006,62.66083333333333,-25.005000000000003,499
Pamela J. Woods,IAGS,Iceland,27.5.a,294833,26,10,2006,62.77,-24.8425,455
Pamela J. Woods,IAGS,Iceland,27.5.a,294834,26,10,2006,62.545,-25.2175,711
Pamela J. Woods,IAGS,Iceland,27.5.a,294835,26,10,2006,62.43,-25.518333333333327,645
Pamela J. Woods,IAGS,Iceland,27.5.a,294836,26,10,2006,62.22,-25.76333333333333,715
Pamela J. Woods,IAGS,Iceland,27.5.a,294837,27,10,2006,62.8725,-25.14166666666666,355
Pamela J. Woods,IAGS,Iceland,27.5.a,294838,27,10,2006,63.00083333333333,-25.22558333333333,594
Pamela J. Woods,IAGS,Iceland,27.5.a,294840,27,10,2006,63.07333333333333,-25.044166666666662,446
Pamela J. Woods,IAGS,Iceland,27.5.a,294841,27,10,2006,63.021666666666654,-24.38,406
Pamela J. Woods,IAGS,Iceland,27.5.a,294842,27,10,2006,63.13166666666665,-24.2775,273
Pamela J. Woods,IAGS,Iceland,27.5.a,294843,27,10,2006,63.349166666666655,-24.2925,184
Pamela J. Woods,IAGS,Iceland,27.5.a,268848,1,11,2005,62.215,-25.767500000000002,722
Pamela J. Woods,IFGS,Iceland,27.5.a,345803,10,3,2010,66.53841666666666,-18.56933333333333,216
Pamela J. Woods,IFGS,Iceland,27.5.a,345306,2,3,2010,65.89,-26.73691666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345307,2,3,2010,65.98275,-26.78541666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345308,2,3,2010,65.9525,-26.501333333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345309,3,3,2010,66.03308333333332,-26.23591666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345331,4,3,2010,66.36691666666667,-25.57433333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345332,4,3,2010,66.426,-25.53725,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345333,4,3,2010,66.4755,-25.30541666666666,NA
Pamela J. Woods,commercial,Iceland,27.5.a,344731,8,1,2010,64.74166666666666,-27.275000000000002,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345311,3,3,2010,66.0235,-26.09566666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345312,3,3,2010,65.98116666666667,-26.043416666666662,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345313,3,3,2010,65.81775,-26.056,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345317,3,3,2010,65.93208333333332,-25.83783333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345319,3,3,2010,66.05208333333333,-25.74333333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345321,3,3,2010,66.1215,-26.071333333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345322,3,3,2010,66.177,-26.132,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345323,4,3,2010,66.19508333333333,-25.881,NA
Pamela J. Woods,commercial,Iceland,27.5.a,344745,10,1,2010,64.53333333333333,-27.183333333333326,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294252,3,10,2006,63.92400000000001,-24.222333333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294253,3,10,2006,63.86008333333333,-24.271083333333326,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294254,4,10,2006,64.23325,-24.5565,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294255,4,10,2006,64.12625,-24.681083333333326,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294256,4,10,2006,63.95383333333333,-25.24325,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294257,4,10,2006,64.00874999999999,-25.52691666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294258,4,10,2006,63.84475,-25.68225,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294259,4,10,2006,63.88233333333333,-26.40816666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294260,4,10,2006,64.03475,-26.73191666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294261,4,10,2006,64.45166666666667,-26.25875,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294262,5,10,2006,64.79483333333333,-26.470583333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294263,5,10,2006,64.96466666666666,-26.692583333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294264,5,10,2006,65.39966666666666,-26.9965,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294267,5,10,2006,65.15283333333333,-26.472833333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294270,5,10,2006,65.21275,-24.86091666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294271,6,10,2006,65.12100000000001,-25.006583333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294272,6,10,2006,64.93058333333333,-25.602,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294273,6,10,2006,64.68424999999999,-25.88375,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294274,6,10,2006,64.23241666666667,-25.256166666666662,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294275,6,10,2006,64.6075,-24.60058333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294276,6,10,2006,64.69241666666666,-24.23216666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345359,7,3,2010,67.00083333333333,-23.14233333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345360,7,3,2010,67.06666666666666,-23.00266666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345361,7,3,2010,67.08466666666666,-23.30291666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345369,8,3,2010,66.93558333333333,-23.46916666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345371,8,3,2010,66.91633333333333,-23.08783333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345372,8,3,2010,66.88550000000001,-23.02683333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345808,10,3,2010,66.61733333333333,-18.410333333333327,184
Pamela J. Woods,IFGS,Iceland,27.5.a,345324,4,3,2010,66.28750000000001,-25.832749999999997,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294282,7,10,2006,65.7265,-25.35025,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294284,7,10,2006,65.81824999999999,-26.07525,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294285,8,10,2006,65.77741666666667,-23.766083333333327,NA
Pamela J. Woods,commercial,Iceland,27.5.a,299759,4,1,2007,65.74166666666666,-27.45,NA
Pamela J. Woods,commercial,Iceland,27.5.a,344762,19,1,2010,65.91666666666666,-27.158333333333328,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294320,17,10,2006,66.19966666666666,-25.85633333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294321,17,10,2006,66.04158333333334,-26.207749999999997,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294322,17,10,2006,66.36558333333333,-24.10708333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294323,17,10,2006,66.74116666666666,-23.28616666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345475,7,3,2010,63.85958333333333,-24.27216666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345476,8,3,2010,63.77391666666666,-24.43,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294299,14,10,2006,66.67058333333333,-19.7685,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294317,17,10,2006,66.6675,-24.26816666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294318,17,10,2006,66.49883333333332,-24.70291666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,294319,17,10,2006,66.27683333333333,-25.12733333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345338,5,3,2010,66.61175,-24.915083333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345342,5,3,2010,66.67258333333334,-24.27608333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345457,5,3,2010,63.08758333333333,-22.226583333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345458,5,3,2010,63.21441666666666,-22.748749999999998,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345459,5,3,2010,63.335916666666655,-22.69241666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345494,9,3,2010,64.22633333333333,-25.260333333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345495,9,3,2010,64.33024999999999,-25.390333333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345496,10,3,2010,64.38033333333333,-25.01891666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345499,10,3,2010,64.14208333333333,-24.81025,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,293960,29,9,2006,63.42166666666665,-25.587500000000002,292
Pamela J. Woods,IAGS,Iceland,27.5.a,293964,29,9,2006,63.50833333333333,-26.30166666666666,753
Pamela J. Woods,IAGS,Iceland,27.5.a,293965,30,9,2006,63.542500000000004,-25.98083333333333,353
Pamela J. Woods,IAGS,Iceland,27.5.a,293966,30,9,2006,63.58083333333333,-26.16075,456
Pamela J. Woods,IAGS,Iceland,27.5.a,293967,30,9,2006,63.76666666666665,-26.48,546
Pamela J. Woods,IAGS,Iceland,27.5.a,293968,30,9,2006,63.926666666666655,-26.95416666666666,815
Pamela J. Woods,IAGS,Iceland,27.5.a,293971,30,9,2006,64.14916666666666,-27.16166666666666,757
Pamela J. Woods,IAGS,Iceland,27.5.a,293972,30,9,2006,64.27250000000001,-26.87583333333333,333
Pamela J. Woods,IAGS,Iceland,27.5.a,293973,30,9,2006,64.59333333333333,-27.35916666666666,642
Pamela J. Woods,IAGS,Iceland,27.5.a,293974,30,9,2006,64.49166666666666,-27.370833333333326,690
Pamela J. Woods,IAGS,Iceland,27.5.a,293975,1,10,2006,64.44833333333332,-27.51416666666666,801
Pamela J. Woods,IAGS,Iceland,27.5.a,293976,1,10,2006,64.45666666666666,-27.67416666666666,807
Pamela J. Woods,IAGS,Iceland,27.5.a,293977,1,10,2006,64.39,-27.79333333333333,876
Pamela J. Woods,IAGS,Iceland,27.5.a,268129,23,10,2005,64.29166666666666,-11.65416666666666,337
Pamela J. Woods,IAGS,Iceland,27.5.a,268130,23,10,2005,64.25500000000001,-12.35583333333333,472
Pamela J. Woods,IAGS,Iceland,27.5.a,268131,23,10,2005,64.19083333333333,-12.66166666666666,495
Pamela J. Woods,IAGS,Iceland,27.5.a,268132,24,10,2005,64.0975,-12.57,446
Pamela J. Woods,IAGS,Iceland,27.5.a,268134,24,10,2005,64.0175,-13.035833333333331,666
Pamela J. Woods,commercial,Iceland,27.5.a,275100,31,10,2005,65.8,-27.35,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,268931,2,11,2005,63.484500000000004,-22.20775,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,268932,2,11,2005,63.0805,-22.24166666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,268933,3,11,2005,63.365583333333326,-23.13691666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,268934,3,11,2005,63.24308333333333,-24.02375,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,268935,3,11,2005,63.02566666666665,-24.40916666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,268936,3,11,2005,63.15191666666666,-24.9005,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,268937,3,11,2005,63.394000000000005,-25.76775,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300795,8,3,2007,64.3665,-25.02675,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300802,9,3,2007,64.23633333333333,-25.27766666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300805,9,3,2007,63.73966666666666,-24.93366666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300467,1,3,2007,64.01683333333332,-13.312000000000001,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300481,2,3,2007,63.77108333333333,-14.194,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300482,2,3,2007,63.7105,-14.690583333333331,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300489,3,3,2007,63.386,-16.18141666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300966,16,3,2007,65.9885,-26.197583333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300971,17,3,2007,65.81883333333333,-26.05841666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300499,4,3,2007,63.132749999999994,-20.58325,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300500,4,3,2007,63.12608333333333,-20.813083333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300501,4,3,2007,63.120749999999994,-21.093583333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300502,4,3,2007,63.15475,-21.1475,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300518,6,3,2007,63.24908333333333,-21.791916666666662,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300537,28,2,2007,66.99833333333333,-23.14083333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301413,18,3,2007,65.95358333333333,-26.493833333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301414,18,3,2007,65.89516666666667,-26.729416666666662,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301415,18,3,2007,65.81666666666666,-26.688583333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301420,19,3,2007,65.39466666666667,-27.00041666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301421,19,3,2007,65.22241666666666,-27.01708333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301422,19,3,2007,65.03375,-27.10175,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301423,19,3,2007,64.96591666666666,-26.70141666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301424,19,3,2007,64.76658333333333,-26.478,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301425,19,3,2007,64.88766666666666,-26.257749999999998,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301427,20,3,2007,64.96441666666666,-26.373833333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301429,20,3,2007,65.14916666666666,-26.504,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,301060,15,3,2007,64.58583333333333,-12.785,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345234,1,3,2010,64.27841666666666,-11.67091666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345235,1,3,2010,64.16475,-11.798666666666659,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345239,1,3,2010,63.93933333333333,-11.60583333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345240,2,3,2010,63.88175,-11.861,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345241,2,3,2010,63.80333333333333,-12.19066666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345242,2,3,2010,63.73233333333333,-11.596833333333331,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345243,2,3,2010,63.45375,-11.69958333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345244,2,3,2010,63.22033333333333,-12.3015,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345245,2,3,2010,63.232000000000006,-11.636000000000001,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,345246,2,3,2010,63.10291666666666,-11.26325,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300370,28,2,2007,64.1525,-11.826666666666659,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300380,1,3,2007,64.02333333333333,-11.32,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300391,3,3,2007,63.23416666666665,-11.621666666666659,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300392,3,3,2007,63.22166666666666,-12.29583333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,300870,12,3,2007,66.62308333333333,-19.61125,NA
Pamela J. Woods,commercial,Iceland,27.5.a,278964,14,4,2005,63.26666666666665,-17,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280264,4,3,2006,63.02808333333333,-24.393,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280265,4,3,2006,63.14758333333333,-24.887916666666662,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280268,5,3,2006,63.72733333333333,-24.906000000000002,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280271,5,3,2006,63.849000000000004,-25.657500000000002,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280272,5,3,2006,64.02883333333332,-26.687083333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280273,5,3,2006,64.29933333333332,-26.925833333333326,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280274,5,3,2006,64.39641666666667,-26.41191666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280275,5,3,2006,64.44041666666666,-26.225,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280277,5,3,2006,64.76716666666667,-26.47858333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280278,6,3,2006,64.87958333333333,-27.21775,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280279,6,3,2006,64.96666666666667,-26.705833333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280956,10,3,2006,66.59833333333333,-20.37,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280965,11,3,2006,66.61125,-19.630833333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280972,12,3,2006,66.35083333333333,-19.775833333333328,NA
Pamela J. Woods,commercial,Iceland,27.5.a,279047,24,1,2006,63.08333333333333,-25.34166666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280638,5,3,2006,66.61500000000001,-24.904333333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280645,6,3,2006,66.6725,-24.26666666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246363,7,10,2004,63.42916666666665,-25.59166666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246368,8,10,2004,63.67833333333333,-26.18916666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280659,7,3,2006,66.28091666666666,-25.84816666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280660,7,3,2006,66.2775,-25.771749999999997,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280661,7,3,2006,66.19083333333333,-25.89491666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280664,7,3,2006,65.99025,-26.204,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280683,9,3,2006,65.81766666666667,-26.061333333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280684,9,3,2006,65.96158333333332,-26.485000000000003,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280685,9,3,2006,65.88533333333334,-26.733249999999998,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246370,8,10,2004,63.769166666666656,-26.48083333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246374,8,10,2004,64.15083333333332,-27.148333333333326,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246375,8,10,2004,64.27666666666666,-26.87666666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246376,9,10,2004,64.59,-27.365000000000002,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246377,9,10,2004,64.4825,-27.3675,710
Pamela J. Woods,IAGS,Iceland,27.5.a,246069,6,10,2004,64.45316666666666,-23.129749999999998,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246074,6,10,2004,63.81908333333333,-23.679000000000002,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246075,6,10,2004,63.92783333333333,-24.22041666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246077,6,10,2004,63.85558333333333,-24.27616666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246078,6,10,2004,64.23333333333333,-24.55725,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246079,6,10,2004,64.11758333333333,-24.705083333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246080,7,10,2004,63.961749999999995,-25.237083333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246081,7,10,2004,64.00766666666667,-25.54141666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246082,7,10,2004,63.841,-25.689333333333327,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246083,7,10,2004,63.881,-26.39916666666666,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246084,7,10,2004,64.03241666666666,-26.72825,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246085,7,10,2004,64.44916666666666,-26.24708333333333,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246086,7,10,2004,64.78958333333333,-26.466749999999998,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246087,7,10,2004,64.96333333333332,-26.71175,NA
Pamela J. Woods,IAGS,Iceland,27.5.a,246088,8,10,2004,65.39791666666666,-27.00008333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280282,6,3,2006,64.89158333333333,-26.25716666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,281086,14,3,2006,63.14783333333333,-12.319166666666659,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,281087,14,3,2006,63.45333333333333,-11.70483333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,281089,14,3,2006,63.804500000000004,-12.19033333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,281090,14,3,2006,63.89716666666666,-11.857166666666659,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,281094,14,3,2006,64.16741666666667,-11.48175,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,281096,14,3,2006,64.28808333333333,-11.65741666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,281097,15,3,2006,64.34083333333334,-11.40716666666666,NA
Pamela J. Woods,commercial,Iceland,27.5.a,279229,16,9,2005,62.88333333333333,-24,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280697,10,3,2006,65.0265,-27.1275,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280698,10,3,2006,65.20116666666667,-27.025083333333328,NA
Pamela J. Woods,commercial,Iceland,27.5.a,278984,23,8,2005,63.01666666666665,-23.76666666666666,NA
Pamela J. Woods,commercial,Iceland,27.5.a,278985,1,3,2004,NA,NA,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280760,8,3,2006,64.57841666666666,-24.56625,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280769,9,3,2006,64.32941666666666,-25.393,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280770,9,3,2006,64.23025,-25.285249999999998,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280789,11,3,2006,63.93641666666665,-24.19283333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280791,11,3,2006,63.783666666666655,-24.39358333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280796,11,3,2006,63.59108333333333,-22.283333333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280797,11,3,2006,63.48375,-22.21841666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,281101,15,3,2006,64.4175,-12.255916666666659,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,281113,16,3,2006,64.01858333333332,-13.32941666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280592,2,3,2006,66.99916666666667,-22.92616666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280224,1,3,2006,63.96883333333333,-14.02733333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280225,1,3,2006,63.77216666666666,-14.18458333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280227,1,3,2006,63.88541666666666,-14.84241666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280231,1,3,2006,63.46608333333333,-15.7445,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280232,1,3,2006,63.385166666666656,-16.17433333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280233,1,3,2006,63.416416666666656,-16.24991666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280245,3,3,2006,63.125249999999994,-20.81491666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280246,3,3,2006,63.11608333333333,-21.067333333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280247,3,3,2006,63.155,-21.15175,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280254,3,3,2006,63.07791666666665,-22.276583333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280255,3,3,2006,63.23175,-22.772833333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280256,4,3,2006,63.335666666666654,-22.699083333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280257,4,3,2006,63.35833333333333,-23.13366666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280258,4,3,2006,63.3305,-23.344833333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280259,4,3,2006,63.2545,-23.71791666666666,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280260,4,3,2006,63.15958333333333,-23.889583333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280606,3,3,2006,67.02958333333333,-23.901,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280630,5,3,2006,66.34891666666667,-25.260833333333327,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280632,5,3,2006,66.36633333333333,-25.58708333333333,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280633,5,3,2006,66.47158333333333,-25.312333333333328,NA
Pamela J. Woods,IFGS,Iceland,27.5.a,280634,5,3,2006,66.45975,-25.11466666666666,NA
Pamela J. Woods,commercial,Iceland,27.5.a,372825,29,1,2009,63.050000000000004,-23.58333333333333,NA
Pamela J. Woods,commercial,Iceland,27.5.a,372826,15,11,2009,63.316666666666656,-16.61666666666666,NA
